local_time,electricity
10-01-2022 12:30,0.74
10-01-2022 13:30,0.692
10-01-2022 14:30,0.591
10-01-2022 15:30,0.437
10-01-2022 16:30,0.219
10-01-2022 17:30,0.018
10-01-2022 18:30,0
10-01-2022 19:30,0
10-01-2022 20:30,0
10-01-2022 21:30,0
10-01-2022 22:30,0
10-01-2022 23:30,0
11-01-2022 00:30,0
11-01-2022 01:30,0
11-01-2022 02:30,0
11-01-2022 03:30,0
11-01-2022 04:30,0
11-01-2022 05:30,0
11-01-2022 06:30,0.009
11-01-2022 07:30,0.219
11-01-2022 08:30,0.447
11-01-2022 09:30,0.606
11-01-2022 10:30,0.703
11-01-2022 11:30,0.737
11-01-2022 12:30,0.734
11-01-2022 13:30,0.683
11-01-2022 14:30,0.566
11-01-2022 15:30,0.406
11-01-2022 16:30,0.189
11-01-2022 17:30,0.014
11-01-2022 18:30,0
11-01-2022 19:30,0
11-01-2022 20:30,0
11-01-2022 21:30,0
11-01-2022 22:30,0
11-01-2022 23:30,0
12-01-2022 00:30,0
12-01-2022 01:30,0
12-01-2022 02:30,0
12-01-2022 03:30,0
12-01-2022 04:30,0
12-01-2022 05:30,0
12-01-2022 06:30,0.007
12-01-2022 07:30,0.194
12-01-2022 08:30,0.419
12-01-2022 09:30,0.584
12-01-2022 10:30,0.685
12-01-2022 11:30,0.728
12-01-2022 12:30,0.73
12-01-2022 13:30,0.684
12-01-2022 14:30,0.574
12-01-2022 15:30,0.418
12-01-2022 16:30,0.203
12-01-2022 17:30,0.017
12-01-2022 18:30,0
12-01-2022 19:30,0
12-01-2022 20:30,0
12-01-2022 21:30,0
12-01-2022 22:30,0
12-01-2022 23:30,0
13-01-2022 00:30,0
13-01-2022 01:30,0
13-01-2022 02:30,0
13-01-2022 03:30,0
13-01-2022 04:30,0
13-01-2022 05:30,0
13-01-2022 06:30,0.009
13-01-2022 07:30,0.213
13-01-2022 08:30,0.433
13-01-2022 09:30,0.589
13-01-2022 10:30,0.687
13-01-2022 11:30,0.731
13-01-2022 12:30,0.733
13-01-2022 13:30,0.687
13-01-2022 14:30,0.579
13-01-2022 15:30,0.423
13-01-2022 16:30,0.206
13-01-2022 17:30,0.017
13-01-2022 18:30,0
13-01-2022 19:30,0
13-01-2022 20:30,0
13-01-2022 21:30,0
13-01-2022 22:30,0
13-01-2022 23:30,0
14-01-2022 00:30,0
14-01-2022 01:30,0
14-01-2022 02:30,0
14-01-2022 03:30,0
14-01-2022 04:30,0
14-01-2022 05:30,0
14-01-2022 06:30,0.009
14-01-2022 07:30,0.223
14-01-2022 08:30,0.45
14-01-2022 09:30,0.606
14-01-2022 10:30,0.701
14-01-2022 11:30,0.746
14-01-2022 12:30,0.745
14-01-2022 13:30,0.697
14-01-2022 14:30,0.594
14-01-2022 15:30,0.438
14-01-2022 16:30,0.219
14-01-2022 17:30,0.019
14-01-2022 18:30,0
14-01-2022 19:30,0
14-01-2022 20:30,0
14-01-2022 21:30,0
14-01-2022 22:30,0
14-01-2022 23:30,0
15-01-2022 00:30,0
15-01-2022 01:30,0
15-01-2022 02:30,0
15-01-2022 03:30,0
15-01-2022 04:30,0
15-01-2022 05:30,0
15-01-2022 06:30,0.01
15-01-2022 07:30,0.233
15-01-2022 08:30,0.457
15-01-2022 09:30,0.612
15-01-2022 10:30,0.707
15-01-2022 11:30,0.752
15-01-2022 12:30,0.751
15-01-2022 13:30,0.704
15-01-2022 14:30,0.603
15-01-2022 15:30,0.448
15-01-2022 16:30,0.229
15-01-2022 17:30,0.022
15-01-2022 18:30,0
15-01-2022 19:30,0
15-01-2022 20:30,0
15-01-2022 21:30,0
15-01-2022 22:30,0
15-01-2022 23:30,0
16-01-2022 00:30,0
